transaction_id,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,periodo,temporada
249,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
250,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
251,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
252,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
253,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
254,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
255,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
256,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
257,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Tarde,Invierno
258,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
259,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
260,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
261,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
262,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
263,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
264,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
265,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
266,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
267,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
268,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Tarde,Invierno
269,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
270,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
271,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Tarde,Invierno
272,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
273,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
274,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
275,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Invierno
276,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
277,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
278,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
279,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
280,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
281,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
282,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Invierno
283,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
284,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
285,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Invierno
286,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
287,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
288,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
289,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
290,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
291,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Invierno
292,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
293,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
294,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Invierno
295,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Invierno
296,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Tarde,Invierno
297,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
298,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
299,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Invierno
300,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Tarde,Invierno
301,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Invierno
302,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Invierno
303,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
304,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
305,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
306,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
307,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Invierno
308,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
309,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
310,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
311,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
312,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
313,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
314,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
315,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Invierno
316,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
317,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
318,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
319,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
320,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
321,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
322,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
323,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
324,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
325,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
326,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
327,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
328,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
329,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
330,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
331,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Invierno
332,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
333,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
334,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
335,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
336,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Invierno
337,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
338,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Invierno
339,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Invierno
340,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
341,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
342,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Invierno
343,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
344,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
345,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
346,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
347,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
348,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Tarde,Invierno
349,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
350,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Invierno
351,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
352,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Invierno
353,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
354,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Tarde,Invierno
355,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Invierno
356,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Invierno
357,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Invierno
358,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
359,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
360,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
361,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
362,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
363,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
364,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
365,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Tarde,Invierno
366,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
367,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Invierno
368,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
369,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
370,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Invierno
371,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
372,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
373,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
374,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
375,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
376,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
377,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
378,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
379,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
380,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Invierno
381,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Invierno
382,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Invierno
383,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
384,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
385,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
386,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
387,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
388,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Invierno
389,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
390,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
391,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
392,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
393,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
394,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
395,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
396,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
397,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Tarde,Invierno
398,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
399,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
400,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
401,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
402,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
403,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Tarde,Invierno
404,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
405,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
406,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Invierno
407,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
408,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
409,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
410,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
411,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
412,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
413,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
414,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
415,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
416,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
417,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
418,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
419,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Invierno
420,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
421,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Invierno
422,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
423,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
424,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Invierno
425,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Invierno
426,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
427,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
428,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
429,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
430,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
431,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Invierno
432,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
433,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
434,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
435,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
436,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Invierno
437,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
438,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
439,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Invierno
440,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Invierno
441,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,Tarde,Invierno
442,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
443,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
444,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
445,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
446,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
447,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
448,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
449,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
450,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Invierno
451,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
452,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
453,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,Tarde,Invierno
454,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
455,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
456,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
457,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Invierno
458,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
459,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Tarde,Invierno
460,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
461,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
462,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Invierno
463,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
464,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
465,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
466,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Invierno
467,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Noche,Invierno
468,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Noche,Invierno
469,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Noche,Invierno
470,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Noche,Invierno
471,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,Noche,Invierno
472,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Noche,Invierno
473,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Noche,Invierno
474,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Noche,Invierno
475,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Noche,Invierno
476,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Noche,Invierno
477,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Noche,Invierno
478,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Noche,Invierno
479,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Noche,Invierno
480,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Noche,Invierno
481,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Noche,Invierno
482,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Noche,Invierno
483,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Noche,Invierno
484,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Noche,Invierno
485,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Noche,Invierno
486,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Noche,Invierno
487,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,Noche,Invierno
488,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Noche,Invierno
489,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Noche,Invierno
490,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Noche,Invierno
491,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Noche,Invierno
492,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Noche,Invierno
493,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Noche,Invierno
494,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Noche,Invierno
495,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Noche,Invierno
496,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Noche,Invierno
497,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Noche,Invierno
498,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Noche,Invierno
499,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Noche,Invierno
500,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Noche,Invierno
